respID,qID,altID,type,price,crust,image
584,1,3,Salame,8,thick,salame.jpg
584,2,1,Caprese,7.5,thin,caprese.jpg
584,2,2,Margherita,9,thick,margherita.jpg
584,2,3,Prosciutto,8.5,thick,prosciutto.jpg
585,1,1,Caprese,8.5,average,caprese.jpg
585,1,2,Bianca,7.5,thin,bianca.jpg
585,1,3,Prosciutto,8.5,thin,prosciutto.jpg
585,2,1,Salame,7.5,average,salame.jpg
585,2,2,Caprese,7.5,thin,caprese.jpg
585,2,3,Bianca,8.5,average,bianca.jpg
586,1,1,Bianca,7.5,thin,bianca.jpg
586,1,2,Salame,8,thin,salame.jpg
586,1,3,Margherita,9,thin,margherita.jpg
586,2,1,Caprese,8.5,thick,caprese.jpg
586,2,2,Bianca,8.5,average,bianca.jpg
586,2,3,Bianca,7.5,average,bianca.jpg
587,1,1,Bianca,7.5,thin,bianca.jpg
587,1,2,Salame,9,thin,salame.jpg
587,1,3,Bianca,8,thin,bianca.jpg
587,2,1,Prosciutto,9,thick,prosciutto.jpg
587,2,2,Prosciutto,8,thin,prosciutto.jpg
587,2,3,Bianca,9,thick,bianca.jpg
588,1,1,Salame,9,thick,salame.jpg
588,1,2,Margherita,7.5,thin,margherita.jpg
588,1,3,Prosciutto,8,thick,prosciutto.jpg
588,2,1,Margherita,9,thin,margherita.jpg
588,2,2,Margherita,8,average,margherita.jpg
588,2,3,Caprese,8,thick,caprese.jpg
589,1,1,Bianca,9,thick,bianca.jpg
589,1,2,Prosciutto,7.5,average,prosciutto.jpg
589,1,3,Caprese,7.5,average,caprese.jpg
589,2,1,Prosciutto,7.5,thin,prosciutto.jpg
589,2,2,Margherita,9,average,margherita.jpg
589,2,3,Bianca,8.5,average,bianca.jpg
590,1,1,Prosciutto,8,thick,prosciutto.jpg
590,1,2,Salame,7.5,average,salame.jpg
590,1,3,Prosciutto,7.5,average,prosciutto.jpg
590,2,1,Prosciutto,9,average,prosciutto.jpg
590,2,2,Salame,9,average,salame.jpg
590,2,3,Bianca,8.5,thick,bianca.jpg
591,1,1,Caprese,7.5,thin,caprese.jpg
591,1,2,Caprese,8.5,average,caprese.jpg
591,1,3,Bianca,9,thick,bianca.jpg
591,2,1,Prosciutto,7.5,thin,prosciutto.jpg
591,2,2,Prosciutto,8.5,thin,prosciutto.jpg
591,2,3,Prosciutto,8,average,prosciutto.jpg
592,1,1,Prosciutto,9,thick,prosciutto.jpg
592,1,2,Bianca,9,thick,bianca.jpg
592,1,3,Salame,8.5,average,salame.jpg
592,2,1,Salame,8,thin,salame.jpg
592,2,2,Caprese,9,average,caprese.jpg
592,2,3,Prosciutto,7.5,thin,prosciutto.jpg
593,1,1,Caprese,7.5,thick,caprese.jpg
593,1,2,Caprese,7.5,thin,caprese.jpg
593,1,3,Salame,7.5,thick,salame.jpg
593,2,1,Margherita,7.5,thick,margherita.jpg
593,2,2,Prosciutto,8,average,prosciutto.jpg
593,2,3,Bianca,8.5,average,bianca.jpg
594,1,1,Salame,8,thin,salame.jpg
594,1,2,Margherita,8,thin,margherita.jpg
594,1,3,Margherita,9,thin,margherita.jpg
594,2,1,Bianca,9,thick,bianca.jpg
594,2,2,Salame,9,thin,salame.jpg
594,2,3,Salame,7.5,average,salame.jpg
595,1,1,Margherita,8.5,thin,margherita.jpg
595,1,2,Prosciutto,8.5,thick,prosciutto.jpg
595,1,3,Salame,8.5,thin,salame.jpg
595,2,1,Margherita,8,average,margherita.jpg
595,2,2,Bianca,8.5,average,bianca.jpg
595,2,3,Salame,9,thin,salame.jpg
596,1,1,Bianca,7.5,thin,bianca.jpg
596,1,2,Salame,7.5,thick,salame.jpg
596,1,3,Prosciutto,9,thin,prosciutto.jpg
596,2,1,Bianca,7.5,average,bianca.jpg
596,2,2,Caprese,8.5,thick,caprese.jpg
596,2,3,Margherita,8,thick,margherita.jpg
597,1,1,Caprese,9,average,caprese.jpg
597,1,2,Salame,9,thin,salame.jpg
597,1,3,Margherita,9,thin,margherita.jpg
597,2,1,Salame,8.5,average,salame.jpg
597,2,2,Salame,8.5,thin,salame.jpg
597,2,3,Salame,8,thick,salame.jpg
598,1,1,Bianca,8.5,thin,bianca.jpg
598,1,2,Bianca,8,average,bianca.jpg
598,1,3,Prosciutto,9,thin,prosciutto.jpg
598,2,1,Bianca,8,thick,bianca.jpg
598,2,2,Salame,7.5,thin,salame.jpg
598,2,3,Prosciutto,7.5,thick,prosciutto.jpg
599,1,1,Prosciutto,8.5,thin,prosciutto.jpg
599,1,2,Prosciutto,8,thick,prosciutto.jpg
599,1,3,Prosciutto,7.5,average,prosciutto.jpg
599,2,1,Salame,7.5,thick,salame.jpg
599,2,2,Bianca,8.5,thin,bianca.jpg
599,2,3,Caprese,9,thick,caprese.jpg
600,1,1,Bianca,9,thick,bianca.jpg
600,1,2,Caprese,8.5,average,caprese.jpg
600,1,3,Caprese,8,thin,caprese.jpg
600,2,1,Salame,7.5,average,salame.jpg
600,2,2,Prosciutto,9,thin,prosciutto.jpg
600,2,3,Prosciutto,8.5,average,prosciutto.jpg
601,1,1,Prosciutto,8.5,thin,prosciutto.jpg
601,1,2,Prosciutto,8,thin,prosciutto.jpg
601,1,3,Caprese,7.5,average,caprese.jpg
601,2,1,Salame,8,thick,salame.jpg
601,2,2,Caprese,9,thin,caprese.jpg
601,2,3,Bianca,8.5,average,bianca.jpg
602,1,1,Salame,7.5,average,salame.jpg
602,1,2,Prosciutto,7.5,thin,prosciutto.jpg
602,1,3,Bianca,9,average,bianca.jpg
602,2,1,Salame,7.5,thin,salame.jpg
602,2,2,Salame,9,average,salame.jpg
602,2,3,Prosciutto,8,thin,prosciutto.jpg
603,1,1,Prosciutto,8.5,thick,prosciutto.jpg
603,1,2,Caprese,7.5,average,caprese.jpg
603,1,3,Prosciutto,8,thick,prosciutto.jpg
603,2,1,Salame,8.5,thick,salame.jpg
603,2,2,Margherita,9,thick,margherita.jpg
603,2,3,Margherita,8.5,thick,margherita.jpg
604,1,1,Margherita,9,average,margherita.jpg
604,1,2,Prosciutto,8.5,average,prosciutto.jpg
604,1,3,Prosciutto,8,average,prosciutto.jpg
604,2,1,Prosciutto,9,thin,prosciutto.jpg
604,2,2,Margherita,9,thin,margherita.jpg
604,2,3,Margherita,7.5,average,margherita.jpg
605,1,1,Bianca,8.5,thin,bianca.jpg
605,1,2,Prosciutto,8.5,thick,prosciutto.jpg
605,1,3,Prosciutto,7.5,thick,prosciutto.jpg
605,2,1,Caprese,9,average,caprese.jpg
605,2,2,Prosciutto,8.5,thin,prosciutto.jpg
605,2,3,Margherita,9,average,margherita.jpg
606,1,1,Caprese,9,thin,caprese.jpg
606,1,2,Caprese,7.5,thin,caprese.jpg
606,1,3,Salame,8.5,thin,salame.jpg
606,2,1,Prosciutto,7.5,thin,prosciutto.jpg
606,2,2,Salame,8,thin,salame.jpg
606,2,3,Caprese,8.5,average,caprese.jpg
607,1,1,Caprese,9,average,caprese.jpg
607,1,2,Salame,8.5,thick,salame.jpg
607,1,3,Bianca,8.5,thick,bianca.jpg
607,2,1,Salame,8,thin,salame.jpg
607,2,2,Caprese,8,average,caprese.jpg
607,2,3,Salame,8.5,thin,salame.jpg
608,1,1,Prosciutto,8.5,thin,prosciutto.jpg
608,1,2,Salame,9,average,salame.jpg
608,1,3,Margherita,8,thick,margherita.jpg
608,2,1,Bianca,8,thin,bianca.jpg
608,2,2,Salame,8.5,thin,salame.jpg
608,2,3,Bianca,8,thick,bianca.jpg
609,1,1,Prosciutto,7.5,thin,prosciutto.jpg
609,1,2,Salame,9,average,salame.jpg
609,1,3,Margherita,8.5,thin,margherita.jpg
609,2,1,Bianca,9,average,bianca.jpg
609,2,2,Prosciutto,9,thick,prosciutto.jpg
609,2,3,Salame,9,thin,salame.jpg
610,1,1,Salame,8,thin,salame.jpg
610,1,2,Prosciutto,7.5,average,prosciutto.jpg
610,1,3,Margherita,8.5,average,margherita.jpg
610,2,1,Margherita,7.5,thick,margherita.jpg
610,2,2,Bianca,9,thick,bianca.jpg
610,2,3,Caprese,8,average,caprese.jpg
611,1,1,Caprese,8.5,thin,caprese.jpg
611,1,2,Prosciutto,8.5,average,prosciutto.jpg
611,1,3,Prosciutto,9,average,prosciutto.jpg
611,2,1,Caprese,8,thick,caprese.jpg
611,2,2,Bianca,8,thick,bianca.jpg
611,2,3,Prosciutto,9,thick,prosciutto.jpg
612,1,1,Margherita,9,thin,margherita.jpg
612,1,2,Salame,8,thin,salame.jpg
612,1,3,Prosciutto,9,average,prosciutto.jpg
612,2,1,Margherita,8,thin,margherita.jpg
612,2,2,Salame,7.5,thin,salame.jpg
612,2,3,Caprese,8,thin,caprese.jpg
613,1,1,Salame,8.5,thin,salame.jpg
613,1,2,Margherita,8,thin,margherita.jpg
613,1,3,Bianca,8.5,thin,bianca.jpg
613,2,1,Salame,9,thin,salame.jpg
613,2,2,Bianca,8,thick,bianca.jpg
613,2,3,Salame,9,thick,salame.jpg
614,1,1,Margherita,8.5,thin,margherita.jpg
614,1,2,Salame,8,thick,salame.jpg
614,1,3,Bianca,8.5,thick,bianca.jpg
614,2,1,Bianca,8,thick,bianca.jpg
614,2,2,Caprese,8,thin,caprese.jpg
614,2,3,Margherita,8.5,average,margherita.jpg
615,1,1,Prosciutto,8.5,average,prosciutto.jpg
615,1,2,Caprese,8.5,average,caprese.jpg
615,1,3,Margherita,7.5,thin,margherita.jpg
615,2,1,Bianca,8.5,thick,bianca.jpg
615,2,2,Bianca,9,average,bianca.jpg
615,2,3,Salame,9,thick,salame.jpg
616,1,1,Salame,8,thick,salame.jpg
616,1,2,Margherita,9,average,margherita.jpg
616,1,3,Bianca,9,thin,bianca.jpg
616,2,1,Bianca,9,average,bianca.jpg
616,2,2,Caprese,8.5,average,caprese.jpg
616,2,3,Margherita,7.5,thin,margherita.jpg
617,1,1,Prosciutto,8,thin,prosciutto.jpg
617,1,2,Margherita,8.5,thick,margherita.jpg
617,1,3,Salame,9,thin,salame.jpg
617,2,1,Salame,8,average,salame.jpg
617,2,2,Caprese,8.5,average,caprese.jpg
617,2,3,Salame,8.5,thick,salame.jpg
618,1,1,Caprese,8.5,average,caprese.jpg
618,1,2,Prosciutto,7.5,average,prosciutto.jpg
618,1,3,Bianca,8.5,average,bianca.jpg
618,2,1,Caprese,7.5,thin,caprese.jpg
618,2,2,Prosciutto,9,average,prosciutto.jpg
618,2,3,Margherita,7.5,thick,margherita.jpg
619,1,1,Salame,7.5,thin,salame.jpg
619,1,2,Prosciutto,7.5,average,prosciutto.jpg
619,1,3,Prosciutto,7.5,thick,prosciutto.jpg
619,2,1,Prosciutto,8,average,prosciutto.jpg
619,2,2,Bianca,9,average,bianca.jpg
619,2,3,Caprese,8.5,thick,caprese.jpg
620,1,1,Margherita,9,thick,margherita.jpg
620,1,2,Margherita,9,average,margherita.jpg
620,1,3,Prosciutto,8.5,average,prosciutto.jpg
620,2,1,Salame,8.5,thick,salame.jpg
620,2,2,Bianca,7.5,average,bianca.jpg
620,2,3,Bianca,8,thin,bianca.jpg
621,1,1,Prosciutto,8.5,thin,prosciutto.jpg
621,1,2,Bianca,8,average,bianca.jpg
621,1,3,Salame,9,thick,salame.jpg
621,2,1,Bianca,8,thick,bianca.jpg
621,2,2,Salame,8.5,thin,salame.jpg
621,2,3,Salame,7.5,thin,salame.jpg
622,1,1,Caprese,9,thick,caprese.jpg
622,1,2,Caprese,7.5,thick,caprese.jpg
622,1,3,Margherita,7.5,thin,margherita.jpg
622,2,1,Salame,8,thick,salame.jpg
622,2,2,Salame,9,average,salame.jpg
622,2,3,Salame,9,thin,salame.jpg
623,1,1,Bianca,8.5,average,bianca.jpg
623,1,2,Bianca,7.5,thin,bianca.jpg
623,1,3,Salame,8.5,average,salame.jpg
623,2,1,Prosciutto,7.5,thin,prosciutto.jpg
623,2,2,Bianca,8.5,thin,bianca.jpg
623,2,3,Caprese,9,thin,caprese.jpg
624,1,1,Salame,8.5,average,salame.jpg
624,1,2,Salame,8,thick,salame.jpg
624,1,3,Prosciutto,9,average,prosciutto.jpg
624,2,1,Salame,7.5,thin,salame.jpg
624,2,2,Margherita,9,average,margherita.jpg
624,2,3,Bianca,8,average,bianca.jpg
625,1,1,Caprese,8,thick,caprese.jpg
625,1,2,Caprese,8.5,average,caprese.jpg
625,1,3,Prosciutto,9,average,prosciutto.jpg
625,2,1,Caprese,7.5,thick,caprese.jpg
625,2,2,Prosciutto,8,average,prosciutto.jpg
625,2,3,Prosciutto,7.5,average,prosciutto.jpg
626,1,1,Prosciutto,8,thick,prosciutto.jpg
626,1,2,Prosciutto,8.5,average,prosciutto.jpg
626,1,3,Bianca,8.5,average,bianca.jpg
626,2,1,Margherita,8.5,thick,margherita.jpg
626,2,2,Salame,9,thick,salame.jpg
626,2,3,Caprese,8.5,thick,caprese.jpg
627,1,1,Prosciutto,8.5,average,prosciutto.jpg
627,1,2,Bianca,8.5,average,bianca.jpg
627,1,3,Salame,9,thin,salame.jpg
627,2,1,Prosciutto,9,thick,prosciutto.jpg
627,2,2,Caprese,9,thick,caprese.jpg
627,2,3,Caprese,9,average,caprese.jpg
628,1,1,Caprese,8,average,caprese.jpg
628,1,2,Margherita,8.5,average,margherita.jpg
628,1,3,Caprese,9,thick,caprese.jpg
628,2,1,Salame,8.5,average,salame.jpg
628,2,2,Bianca,7.5,thick,bianca.jpg
628,2,3,Prosciutto,9,thick,prosciutto.jpg
629,1,1,Margherita,7.5,thick,margherita.jpg
629,1,2,Bianca,8.5,thick,bianca.jpg
629,1,3,Margherita,8.5,thin,margherita.jpg
629,2,1,Caprese,8.5,average,caprese.jpg
629,2,2,Salame,9,thick,salame.jpg
629,2,3,Bianca,8.5,thin,bianca.jpg
630,1,1,Bianca,8.5,average,bianca.jpg
630,1,2,Prosciutto,8,average,prosciutto.jpg
630,1,3,Margherita,8.5,thick,margherita.jpg
630,2,1,Margherita,7.5,average,margherita.jpg
630,2,2,Salame,8.5,thin,salame.jpg
630,2,3,Prosciutto,7.5,thick,prosciutto.jpg
631,1,1,Caprese,9,thin,caprese.jpg
631,1,2,Salame,7.5,thick,salame.jpg
631,1,3,Margherita,7.5,thin,margherita.jpg
631,2,1,Margherita,8.5,thin,margherita.jpg
631,2,2,Bianca,8.5,average,bianca.jpg
631,2,3,Caprese,7.5,thick,caprese.jpg
632,1,1,Prosciutto,8,thin,prosciutto.jpg
632,1,2,Salame,8.5,average,salame.jpg
632,1,3,Margherita,8.5,average,margherita.jpg
632,2,1,Caprese,8.5,thick,caprese.jpg
632,2,2,Prosciutto,9,thin,prosciutto.jpg
632,2,3,Bianca,8.5,thick,bianca.jpg
633,1,1,Margherita,8.5,average,margherita.jpg
633,1,2,Salame,7.5,thin,salame.jpg
633,1,3,Salame,8.5,thin,salame.jpg
633,2,1,Margherita,7.5,thick,margherita.jpg
633,2,2,Margherita,9,thick,margherita.jpg
633,2,3,Bianca,8,thin,bianca.jpg
634,1,1,Prosciutto,7.5,thick,prosciutto.jpg
634,1,2,Caprese,8.5,thin,caprese.jpg
634,1,3,Bianca,8,thin,bianca.jpg
634,2,1,Prosciutto,7.5,average,prosciutto.jpg
634,2,2,Bianca,8.5,average,bianca.jpg
634,2,3,Salame,9,thick,salame.jpg
635,1,1,Caprese,8.5,thin,caprese.jpg
635,1,2,Bianca,9,thick,bianca.jpg
635,1,3,Caprese,9,thick,caprese.jpg
635,2,1,Prosciutto,9,average,prosciutto.jpg
635,2,2,Caprese,9,average,caprese.jpg
635,2,3,Salame,7.5,thick,salame.jpg
636,1,1,Margherita,9,thin,margherita.jpg
636,1,2,Bianca,7.5,thick,bianca.jpg
636,1,3,Prosciutto,8,thick,prosciutto.jpg
636,2,1,Salame,8.5,average,salame.jpg
636,2,2,Bianca,7.5,thin,bianca.jpg
636,2,3,Margherita,7.5,thin,margherita.jpg
637,1,1,Bianca,7.5,thin,bianca.jpg
637,1,2,Prosciutto,9,thin,prosciutto.jpg
637,1,3,Margherita,8,thin,margherita.jpg
637,2,1,Salame,8,thick,salame.jpg
637,2,2,Salame,7.5,thick,salame.jpg
637,2,3,Margherita,7.5,thick,margherita.jpg
638,1,1,Salame,9,thin,salame.jpg
638,1,2,Caprese,7.5,thick,caprese.jpg
638,1,3,Salame,8,thin,salame.jpg
638,2,1,Caprese,8.5,thick,caprese.jpg
638,2,2,Salame,7.5,average,salame.jpg
638,2,3,Bianca,9,thick,bianca.jpg
639,1,1,Caprese,7.5,thin,caprese.jpg
639,1,2,Margherita,8,thick,margherita.jpg
639,1,3,Bianca,8.5,thick,bianca.jpg
639,2,1,Prosciutto,8,thin,prosciutto.jpg
639,2,2,Bianca,8.5,thin,bianca.jpg
639,2,3,Bianca,7.5,thin,bianca.jpg
640,1,1,Bianca,9,average,bianca.jpg
640,1,2,Margherita,7.5,thin,margherita.jpg
640,1,3,Salame,8.5,average,salame.jpg
640,2,1,Salame,8.5,thin,salame.jpg
640,2,2,Salame,8,thick,salame.jpg
640,2,3,Caprese,8.5,average,caprese.jpg
641,1,1,Caprese,8,thick,caprese.jpg
641,1,2,Salame,8,average,salame.jpg
641,1,3,Bianca,9,average,bianca.jpg
641,2,1,Margherita,8,average,margherita.jpg
641,2,2,Prosciutto,9,thin,prosciutto.jpg
641,2,3,Margherita,8,thin,margherita.jpg
642,1,1,Margherita,8.5,thick,margherita.jpg
642,1,2,Caprese,8.5,average,caprese.jpg
642,1,3,Bianca,7.5,thin,bianca.jpg
642,2,1,Margherita,9,thick,margherita.jpg
642,2,2,Margherita,8,thick,margherita.jpg
642,2,3,Prosciutto,8,average,prosciutto.jpg
643,1,1,Bianca,8.5,average,bianca.jpg
643,1,2,Bianca,8.5,thick,bianca.jpg
643,1,3,Margherita,7.5,average,margherita.jpg
643,2,1,Salame,7.5,thin,salame.jpg
643,2,2,Bianca,8.5,thin,bianca.jpg
643,2,3,Salame,9,average,salame.jpg
644,1,1,Prosciutto,9,thin,prosciutto.jpg
644,1,2,Bianca,8.5,thick,bianca.jpg
644,1,3,Margherita,9,average,margherita.jpg
644,2,1,Bianca,8,thick,bianca.jpg
644,2,2,Prosciutto,8.5,thin,prosciutto.jpg
644,2,3,Bianca,9,average,bianca.jpg
645,1,1,Margherita,9,average,margherita.jpg
645,1,2,Margherita,9,thick,margherita.jpg
645,1,3,Prosciutto,8.5,thin,prosciutto.jpg
645,2,1,Salame,8.5,average,salame.jpg
645,2,2,Salame,7.5,thick,salame.jpg
645,2,3,Salame,8,average,salame.jpg
646,1,1,Caprese,7.5,thin,caprese.jpg
646,1,2,Caprese,8,thick,caprese.jpg
646,1,3,Margherita,7.5,thick,margherita.jpg
646,2,1,Caprese,8,thin,caprese.jpg
646,2,2,Bianca,8.5,average,bianca.jpg
646,2,3,Bianca,8.5,thin,bianca.jpg
647,1,1,Margherita,8,thick,margherita.jpg
647,1,2,Salame,8.5,average,salame.jpg
647,1,3,Margherita,8.5,average,margherita.jpg
647,2,1,Prosciutto,9,thin,prosciutto.jpg
647,2,2,Bianca,8,thick,bianca.jpg
647,2,3,Prosciutto,8.5,thick,prosciutto.jpg
648,1,1,Prosciutto,9,thin,prosciutto.jpg
648,1,2,Margherita,7.5,average,margherita.jpg
648,1,3,Prosciutto,7.5,thin,prosciutto.jpg
648,2,1,Margherita,9,thick,margherita.jpg
648,2,2,Bianca,8.5,thick,bianca.jpg
648,2,3,Margherita,7.5,thick,margherita.jpg
649,1,1,Bianca,9,average,bianca.jpg
649,1,2,Prosciutto,8,thick,prosciutto.jpg
649,1,3,Prosciutto,8.5,thick,prosciutto.jpg
649,2,1,Salame,8.5,average,salame.jpg
649,2,2,Salame,8.5,thin,salame.jpg
649,2,3,Bianca,9,thin,bianca.jpg
650,1,1,Margherita,8.5,thick,margherita.jpg
650,1,2,Salame,9,thick,salame.jpg
650,1,3,Bianca,7.5,thin,bianca.jpg
650,2,1,Caprese,8,thin,caprese.jpg
650,2,2,Salame,9,thin,salame.jpg
650,2,3,Prosciutto,8,average,prosciutto.jpg
651,1,1,Bianca,7.5,average,bianca.jpg
651,1,2,Caprese,8.5,average,caprese.jpg
651,1,3,Salame,9,thin,salame.jpg
651,2,1,Margherita,7.5,thick,margherita.jpg
651,2,2,Bianca,8,thick,bianca.jpg
651,2,3,Margherita,7.5,average,margherita.jpg
652,1,1,Bianca,8.5,thick,bianca.jpg
652,1,2,Margherita,8.5,thin,margherita.jpg
652,1,3,Prosciutto,9,average,prosciutto.jpg
652,2,1,Bianca,9,thick,bianca.jpg
652,2,2,Prosciutto,9,thick,prosciutto.jpg
652,2,3,Caprese,9,average,caprese.jpg
653,1,1,Salame,8,average,salame.jpg
653,1,2,Bianca,8.5,thin,bianca.jpg
653,1,3,Caprese,9,thin,caprese.jpg
653,2,1,Bianca,7.5,average,bianca.jpg
653,2,2,Prosciutto,8.5,average,prosciutto.jpg
653,2,3,Caprese,8.5,average,caprese.jpg
654,1,1,Bianca,8,average,bianca.jpg
654,1,2,Margherita,7.5,thick,margherita.jpg
654,1,3,Bianca,9,thick,bianca.jpg
654,2,1,Caprese,9,thick,caprese.jpg
654,2,2,Bianca,8.5,thin,bianca.jpg
654,2,3,Margherita,9,thick,margherita.jpg
655,1,1,Caprese,8.5,thin,caprese.jpg
655,1,2,Salame,8.5,thin,salame.jpg
655,1,3,Salame,7.5,thin,salame.jpg
655,2,1,Caprese,8.5,average,caprese.jpg
655,2,2,Margherita,9,average,margherita.jpg
655,2,3,Margherita,8,average,margherita.jpg
656,1,1,Bianca,8.5,thin,bianca.jpg
656,1,2,Caprese,8,thin,caprese.jpg
656,1,3,Caprese,8.5,thick,caprese.jpg
656,2,1,Caprese,8.5,thin,caprese.jpg
656,2,2,Bianca,8,thick,bianca.jpg
656,2,3,Margherita,8,average,margherita.jpg
657,1,1,Salame,9,average,salame.jpg
657,1,2,Prosciutto,8,thick,prosciutto.jpg
657,1,3,Salame,8.5,average,salame.jpg
657,2,1,Margherita,9,thick,margherita.jpg
657,2,2,Bianca,8.5,average,bianca.jpg
657,2,3,Caprese,7.5,thin,caprese.jpg
658,1,1,Caprese,9,thick,caprese.jpg
658,1,2,Caprese,8,average,caprese.jpg
658,1,3,Margherita,8,average,margherita.jpg
658,2,1,Prosciutto,8.5,thin,prosciutto.jpg
658,2,2,Margherita,9,average,margherita.jpg
658,2,3,Caprese,8,thick,caprese.jpg
659,1,1,Salame,9,thin,salame.jpg
659,1,2,Bianca,9,thick,bianca.jpg
659,1,3,Caprese,9,thin,caprese.jpg
659,2,1,Margherita,8.5,thick,margherita.jpg
659,2,2,Salame,7.5,thin,salame.jpg
659,2,3,Prosciutto,8,average,prosciutto.jpg
660,1,1,Salame,9,thin,salame.jpg
660,1,2,Margherita,8.5,thin,margherita.jpg
660,1,3,Caprese,7.5,average,caprese.jpg
660,2,1,Bianca,9,average,bianca.jpg
660,2,2,Margherita,9,thick,margherita.jpg
660,2,3,Bianca,9,thick,bianca.jpg
661,1,1,Salame,8.5,thin,salame.jpg
661,1,2,Prosciutto,7.5,average,prosciutto.jpg
661,1,3,Salame,8,thin,salame.jpg
661,2,1,Prosciutto,9,average,prosciutto.jpg
661,2,2,Prosciutto,9,thick,prosciutto.jpg
661,2,3,Prosciutto,7.5,thin,prosciutto.jpg
662,1,1,Prosciutto,9,thin,prosciutto.jpg
662,1,2,Prosciutto,8.5,thick,prosciutto.jpg
662,1,3,Caprese,9,thick,caprese.jpg
662,2,1,Margherita,8.5,thin,margherita.jpg
662,2,2,Caprese,8.5,thin,caprese.jpg
662,2,3,Salame,8.5,thick,salame.jpg
663,1,1,Bianca,8.5,average,bianca.jpg
663,1,2,Prosciutto,8,thick,prosciutto.jpg
663,1,3,Margherita,7.5,average,margherita.jpg
663,2,1,Salame,8.5,average,salame.jpg
663,2,2,Caprese,9,average,caprese.jpg
663,2,3,Bianca,7.5,average,bianca.jpg
664,1,1,Salame,8,thick,salame.jpg
664,1,2,Bianca,7.5,average,bianca.jpg
664,1,3,Salame,7.5,thick,salame.jpg
664,2,1,Bianca,9,average,bianca.jpg
664,2,2,Margherita,8.5,thick,margherita.jpg
664,2,3,Prosciutto,8.5,thick,prosciutto.jpg
665,1,1,Caprese,8,average,caprese.jpg
665,1,2,Margherita,8.5,thick,margherita.jpg
665,1,3,Bianca,7.5,thick,bianca.jpg
665,2,1,Salame,8,average,salame.jpg
665,2,2,Caprese,8,thin,caprese.jpg
665,2,3,Prosciutto,9,thin,prosciutto.jpg
666,1,1,Bianca,7.5,thick,bianca.jpg
666,1,2,Margherita,8.5,thick,margherita.jpg
666,1,3,Bianca,9,thin,bianca.jpg
666,2,1,Salame,8,average,salame.jpg
666,2,2,Salame,7.5,thin,salame.jpg
666,2,3,Caprese,9,thin,caprese.jpg
667,1,1,Margherita,9,thick,margherita.jpg
667,1,2,Prosciutto,7.5,thick,prosciutto.jpg
667,1,3,Salame,8.5,thick,salame.jpg
667,2,1,Prosciutto,8.5,average,prosciutto.jpg
667,2,2,Prosciutto,8.5,thick,prosciutto.jpg
667,2,3,Margherita,8,thick,margherita.jpg
668,1,1,Prosciutto,7.5,thin,prosciutto.jpg
668,1,2,Salame,7.5,thick,salame.jpg
668,1,3,Prosciutto,8.5,thin,prosciutto.jpg
668,2,1,Salame,9,average,salame.jpg
668,2,2,Caprese,8,average,caprese.jpg
668,2,3,Prosciutto,9,thick,prosciutto.jpg
669,1,1,Caprese,8,thick,caprese.jpg
669,1,2,Caprese,8,thin,caprese.jpg
669,1,3,Prosciutto,8,average,prosciutto.jpg
669,2,1,Salame,9,thin,salame.jpg
669,2,2,Bianca,7.5,thick,bianca.jpg
669,2,3,Margherita,8,thick,margherita.jpg
670,1,1,Margherita,7.5,average,margherita.jpg
670,1,2,Caprese,9,thick,caprese.jpg
670,1,3,Margherita,7.5,thick,margherita.jpg
670,2,1,Prosciutto,9,thin,prosciutto.jpg
670,2,2,Bianca,8.5,average,bianca.jpg
670,2,3,Prosciutto,7.5,thick,prosciutto.jpg
671,1,1,Prosciutto,8,thick,prosciutto.jpg
671,1,2,Caprese,7.5,thin,caprese.jpg
671,1,3,Caprese,7.5,average,caprese.jpg
671,2,1,Caprese,8.5,thin,caprese.jpg
671,2,2,Bianca,8.5,thin,bianca.jpg
671,2,3,Prosciutto,9,thick,prosciutto.jpg
672,1,1,Bianca,8,thin,bianca.jpg
672,1,2,Bianca,7.5,thin,bianca.jpg
672,1,3,Bianca,8.5,thick,bianca.jpg
672,2,1,Prosciutto,8,average,prosciutto.jpg
672,2,2,Caprese,8,average,caprese.jpg
672,2,3,Prosciutto,7.5,thin,prosciutto.jpg
673,1,1,Bianca,9,thick,bianca.jpg
673,1,2,Margherita,8.5,thick,margherita.jpg
673,1,3,Prosciutto,9,thick,prosciutto.jpg
673,2,1,Caprese,8.5,thin,caprese.jpg
673,2,2,Margherita,9,thick,margherita.jpg
673,2,3,Salame,7.5,thin,salame.jpg
674,1,1,Caprese,9,average,caprese.jpg
674,1,2,Bianca,9,thick,bianca.jpg
674,1,3,Caprese,8.5,thin,caprese.jpg
674,2,1,Bianca,8.5,thick,bianca.jpg
674,2,2,Bianca,9,thin,bianca.jpg
674,2,3,Caprese,8.5,average,caprese.jpg
675,1,1,Salame,9,thin,salame.jpg
675,1,2,Prosciutto,8,thick,prosciutto.jpg
675,1,3,Margherita,8,thin,margherita.jpg
675,2,1,Margherita,8,average,margherita.jpg
675,2,2,Bianca,7.5,thin,bianca.jpg
675,2,3,Prosciutto,7.5,thick,prosciutto.jpg
676,1,1,Prosciutto,8.5,thick,prosciutto.jpg
676,1,2,Bianca,8,thin,bianca.jpg
676,1,3,Margherita,7.5,thin,margherita.jpg
676,2,1,Caprese,7.5,thin,caprese.jpg
676,2,2,Salame,8,thick,salame.jpg
